118
-46
70
54
132
142
-70
146
-12
158
78
62
-26
134
238
-94
168
68
24
-54
80
14
36
134
166
-88
274
-96
178
86
164
-14
248
-126
304
56
142
222
22
166
132
192
-144
58
82
144
26
276
-56
240
-208
202
-70
92
96
70
202
118
204
-294
170
-8
24
62
-82
110
134
62
206
-86
232
152
46
66
144
218
132
-14
74
200
64
-18
276
-114
18
80
280
-156
140
176
58
-44
62
72
40
218
110
234
74
58
118
114
72
102
38
206
86
-92
236
-28
236
-106
230
-72
136
72
148
16
-32
132
104
112
114
-96
22
140
-98
246
-186
414
-112
-4
256
-142
150
62
18
216
-78
180
44
196
-124
-20
-34
226
-14
172
-22
74
-62
224
190
-60
112
-80
186
34
36
70
-128
240
-110
252
-150
96
44
14
40
12
236
-4
114
20
78
94
238
-58
94
124
102
-18
190
120
34
224
42
114
-124
104
88
-32
248
44
14
194
-30
98
216
-18
250
-98
178
-28
18
170
-36
174
-52
184
-106
268
-42
204
-30
118
82
144
78
98
-6
180
62
84
124
196
-26
204
-108
208
-98
148
32
66
210
90
126
40
108
-12
120
24
82
-4
216
-62
262
56
130
170
110
-2
256
-60
190
186
-74
42
214
20
314
-48
120
318
-156
276
60
68
38
92
-90
268
-196
234
-30
234
132
-36
108
314
28
240
86
-34
134
62
84
164
-92
72
198
32
-14
194
-128
256
80
2
-12
-60
58
136
-12
144
206
80
140
-30
324
-128
362
-126
216
-36
92
-82
274
-88
328
0
116
-24
102
80
164
96
-20
268
-70
332
-206
214
-158
220
-98
206
-96
290
-202
380
-98
124
-198
424
-174
288
-18
172
6
188
190
14
156
30
234
138
66
74
-58
130
20
32
162
6
-114
136
102
102
224
86
150
-168
228
50
172
-270
344
-268
394
-134
162
122
-32
320
-98
270
-46
164
70
-28
38
-64
210
-98
206
-6
150
118
54
-14
0
54
246
-62
190
56
120
-58
180
-108
216
-130
268
0
92
-46
160
70
90
154
-46
92
62
230
44
154
78
38
142
2
306
138
112
44
134
-112
92
-40
94
-184
168
0
110
-70
222
-90
110
170
90
192
100
160
-6
164
-22
118
44
-6
174
86
-20
94
6
14
200
72
86
152
92
50
34
148
112
158
-24
228
-84
180
72
12
242
76
166
-124
258
-46
-16
112
78
190
134
102
170
-6
110
86
-62
254
-156
236
-140
158
-114
164
14
96
-174
360
-128
194
60
-10
154
18
248
138
-32
82
90
36
64
144
-28
216
34
-26
254
-28
24
246
-68
212
56
126
32
86
4
34
208
-104
222
-8
196
-10
108
208
-64
412
-164
304
18
-38
40
122
0
104
64
10
90
-102
64
32
66
-22
90
162
-16
260
102
62
76
64
36
112
18
70
150
128
242
-20
160
180
-76
254
-120
228
-222
232
24
110
96
-44
-118
-2
146
116
-52
304
-6
194
24
-164
274
-140
130
182
160
242
76
70
216
-128
-48
84
118
118
16
-12
224
50
172
-300
218
126
144
-30
-46
192
-122
114
66
58
-4
232
-96
88
154
104
122
-16
236
74
62
64
212
108
188
2
14
152
186
32
36
104
110
42
120
110
-72
256
-84
134
-44
46
72
8
222
30
60
76
76
184
78
220
36
120
-134
340
-166
246
-96
236
106
110
48
318
54
70
34
106
12
98
22
14
-52
110
68
132
4
16
0
72
88
114
-4
174
44
248
68
92
-72
346
-80
266
-16
-76
172
-62
-26
50
134
-70
260
-114
146
16
196
-140
368
-122
322
-166
342
-118
284
-68
-126
252
-72
258
34
148
-58
228
74
104
-2
106
-26
-14
46
224
98
22
54
92
48
54
-66
214
44
-28
348
-272
386
30
34
48
124
150
-14
248
-2
58
58
60
36
80
176
184
-184
594
-410
496
90
124
56
190
98
10
98
296
-104
102
-52
206
40
34
64
54
206
130
58
166
-64
220
40
30
364
-172
166
10
216
84
-24
320
-122
190
92
20
166
-98
140
54
174
92
126
-16
84
84
204
92
48
288
-70
156
-146
224
206
-92
386
-266
338
-20
202
6
64
86
58
-32
198
110
174
96
-88
248
-64
160
134
36
44
110
192
-38
66
-2
202
-102
182
30
116
80
164
120
78
302
30
-62
-70
154
70
76
74
142
182
202
52
164
-92
282
-38
200
-152
162
-10
190
68
150
90
-46
138
-26
304
-50
148
-162
362
-312
314
-30
226
86
-158
374
-184
276
-36
10
234
116
208
-96
344
-50
258
-2
136
124
122
208
-124
190
-50
34
108
140
180
-160
218
-20
46
24
48
168
188
-6
350
-34
230
-86
310
74
150
20
102
104
122
100
110
-94
184
-62
256
112
184
-20
136
-30
136
-94
120
80
10
52
80
200
-90
74
2
112
4
30
132
6
252
-116
204
-20
56
-58
78
74
-6
144
108
256
8
200
20
66
184
